----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |     Rel. |    Aki     | Acc. |       Ei           Ek       |            Lower level            |            Upper level             |Type|                TP  |       Line  |
      Wavelength      |      Wavelength      |     Int. |   (s^-1)   |      |      (eV)         (eV)      |-----------------------------------|------------------------------------|    |               Ref. |       Ref.  |
       Vac (nm)       |       Vac (nm)       |          |            |      |                             | Conf.             | Term    | J   | Conf.              | Term    | J   |    |                    |             |
          758.4680    |          758.4678+   |      200 |            |      |   9.9431148  -   11.5773314 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).5f  | 2[9/2]  | 5   |    |                    |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          758.9610    |          758.9625+   |        6 |            |      |   9.7893002  -   11.4224518 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[1/2]* | 1   |    |                    |      L4739  |
          759.4360    |          759.433+    |        1 |            |      |  10.0390549  -   11.671194  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).9p  | 2[5/2]  | 3   |    |                    |      L4739  |
          760.0770    |          760.076+    |       10 |            |      |  10.2200428  -   11.850801  | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).7f  | 2[7/2]  | 4   |    |                    |      L4739  |
          760.4970    |          760.4924+   |       2h |            |      |  10.2200428  -   11.8499088 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).7f  | 2[5/2]  | 3   |    |                    |      L4739  |
          760.8460    |          760.842+    |        5 |            |      |  10.0390549  -   11.668172  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).9p  | 2[5/2]  | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          760.9820    |          760.983+    |        3 |            |      |  10.2200428  -   11.848857  | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).7f  | 2[9/2]  | 4   |    |                    |      L4739  |
          764.2024    |          764.2023+   |      500 | 2.1e+07    | C+   |   9.4471951  -   11.0691488 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 0   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 1   |    |       T5100n,T3269 |  L7292c110  |
          764.2300    |          764.2443+   |          |            |      |   9.9587513  -   11.5806159 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).5f  | 2[5/2]  | 2   |    |                    |      L4739  |
          764.3910    |          764.3904+   |      100 |            |      |   9.9587513  -   11.5803059 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).5f  | 2[5/2]  | 3   |    |                    |      L4739  |
          766.4020    |          766.4008+   |       10 |            |      |   9.7207407  -   11.3380418 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<1/2>).5d  | 2[3/2]* | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          766.4560    |          766.4545+   |       30 |            |      |   9.9587513  -   11.5759390 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 2   |    |                    |      L4739  |
          766.6610    |          766.6646+   |       10 |            |      |   9.9587513  -   11.5754959 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 1   |    |                    |      L4739  |
          767.0810    |          767.0794+   |        1 |            |      |   9.6856205  -   11.3014907 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<1/2>).5d  | 2[5/2]* | 2   |    |                    |      L4739  |
          774.0310    |          774.0312+   |       40 |            |      |   9.8210940  -   11.4224518 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[1/2]* | 1   |    |                    |      L4739  |
          776.215     |          776.21+     |        4 |            |      |  10.9787729  -   12.57563   | 5p5.(2P*<3/2>).6d | 2[1/2]* | 1   | 5p5.(2P*<1/2>).4f  | 2[5/2]  | 2   |    |                    |      L4103  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          778.3660    |          778.3624+   |       50 |            |      |  10.1574692  -   11.7499162 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).6f  | 2[7/2]  | 3   |    |                    |      L4739  |
          778.9420    |          778.9404+   |       15 |            |      |  10.1574692  -   11.7487346 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 2   |    |                    |      L4739  |
          779.0530    |          779.0508+   |        1 |            |      |  10.1574692  -   11.7485091 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 3   |    |                    |      L4739  |
          780.2651    |          780.2649+   |      100 | 2.28e+06   | B+   |   9.6856205  -   11.2741847 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).8s  | 2[3/2]* | 1   |    |              T5818 |      L7292  |
          780.464     |          780.4639+   |       10 |            |      |  10.1574692  -   11.7456284 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).6f  | 2[3/2]  | 1   |    |                    |    L4093c2  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          782.555     |          782.53+     |       30 |            |      |  11.3014907  -   12.88545   | 5p5.(2P*<1/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).5f  | 2[7/2]  | 3   |    |                    |      L4103  |
          783.2980    |          783.2987+   |       10 |            |      |   9.5801530  -   11.1625646 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).6d  | 2[3/2]* | 1   |    |                    |      L4739  |
          784.1230    |          784.1220+   |       15 |            |      |   9.7207407  -   11.3014907 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<1/2>).5d  | 2[5/2]* | 2   |    |                    |      L4739  |
          788.1320    |          788.1320+   |      100 | 5.50e+05   | B+   |   9.6856205  -   11.2583279 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).8s  | 2[3/2]* | 2   |    |              T5818 |      L7292  |
          788.7393    |          788.7393+   |      300 | 3.5e+07    | C+   |   9.5697254  -   11.1412219 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 0   |    | T4106n,T5100,T3269 |  L7292c110  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          793.7410    |          793.7427+   |       40 |            |      |   9.9334853  -   11.4950757 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).7d  | 2[3/2]* | 1   |    |                    |      L4739  |
          795.4220    |          795.4200+   |        4 |            |      |   9.9170767  -   11.4753742 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[1/2]  | 0   |    |                    |      L4739  |
          796.7342    |          796.7338+   |      500 | 3.4e+06    | D+   |   9.4471951  -   11.0029230 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 0   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 1   |    |              T8608 |  L7292c110  |
          797.6030    |          797.6042+   |        8 |            |      |   9.8210940  -   11.3751242 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<1/2>).5d  | 2[5/2]* | 3   |    |                    |      L4739  |
          800.3260    |          800.3279+   |       10 |            |      |   9.7893002  -   11.3380418 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<1/2>).5d  | 2[3/2]* | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          800.959     |          801.02+     |       30 |            |      |  11.3380418  -   12.88545   | 5p5.(2P*<1/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).5f  | 2[5/2]  | 3   |    |                    |      L4103  |
          802.9670    |          802.9672+   |     100* |            |      |  10.0390549  -   11.5827059 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).5f  | 2[7/2]  | 3   |    |                    |      L4739  |
          802.9670    |          802.9622+   |     100* |            |      |  10.0390549  -   11.5827155 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).5f  | 2[7/2]  | 4   |    |                    |      L4739  |
          804.0560    |          804.0558+   |       10 |            |      |  10.0390549  -   11.5806159 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).5f  | 2[5/2]  | 2   |    |                    |      L4739  |
          804.2180    |          804.2175+   |       15 |            |      |  10.0390549  -   11.5803059 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).5f  | 2[5/2]  | 3   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          805.7258    |          805.7256+   |      200 |            |      |  10.0390549  -   11.5774212 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).5f  | 2[9/2]  | 4   |    |                    |      L7292  |
          806.1339    |          806.1339+   |      150 | 2.59e+06   | B+   |   9.7207407  -   11.2583279 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).8s  | 2[3/2]* | 2   |    |              T5818 |      L7292  |
          806.4940    |          806.5026+   |        2 |            |      |  10.0390549  -   11.5759390 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 2   |    |                    |      L4739  |
          807.3990    |          807.4012+   |        1 |            |      |   9.8903766  -   11.4255504 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 0   | 5p5.(2P*<3/2>).8p  | 2[1/2]  | 1   |    |                    |      L4739  |
          809.7240    |          809.7269+   |        3 |            |      |   9.9170767  -   11.4478412 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 1   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          810.1980    |          810.1946+   |      100 |            |      |  10.2200428  -   11.7499235 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).6f  | 2[7/2]  | 4   |    |                    |      L4739  |
          810.7910    |          810.8248+   |        6 |            |      |  10.2200428  -   11.7487346 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 2   |    |                    |      L4739  |
          810.9460    |          810.9444+   |       15 |            |      |  10.2200428  -   11.7485091 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 3   |    |                    |      L4739  |
          811.8290    |          811.8267+   |       15 |            |      |  10.2200428  -   11.7468479 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).6f  | 2[9/2]  | 4   |    |                    |      L4739  |
          812.3290    |          812.3278+   |        2 |            |      |  10.2200428  -   11.7459060 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).6f  | 2[3/2]  | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          816.5370    |          816.546+    |        2 |            |      |  10.1574692  -   11.675451  | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).9p  | 2[3/2]  | 1   |    |                    |      L4739  |
          817.1020    |          817.1021+   |      100 |            |      |   9.8210940  -   11.3380418 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<1/2>).5d  | 2[3/2]* | 2   |    |                    |      L4739  |
          818.2930    |          818.281+    |       1- |            |      |  10.4010308  -   11.915794  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8f  | 2[5/2]  | 2   |    |                    |      L4739  |
          819.6730    |          819.6727+   |        2 |            |      |   9.7893002  -   11.3014907 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<1/2>).5d  | 2[5/2]* | 2   |    |                    |      L4739  |
          820.6336    |          820.6335+   |      700 | 2.0e+07    | C    |   9.4471951  -   10.9576151 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 0   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 1   |    |       T5100n,T3269 |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          823.16336   |          823.1634+   | 10000hfs | 2.86e+07   | B+   |   8.3153161  -    9.8210940 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).6p  | 2[3/2]  | 2   |    |              T3269 |      L7292  |
          826.6520    |          826.6520+   |      500 | 1.62e+07   | C+   |   9.5697254  -   11.0691488 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 1   |    |       T5100n,T3269 |      L7292  |
          828.01162   |          828.0117+   |     7000 | 3.69e+07   | B    |   8.4365241  -    9.9334853 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).6p  | 2[1/2]  | 0   |    |       T3269n,T6714 |  L7292c110  |
          829.7710    |          829.7730+   |       15 |            |      |   9.9587513  -   11.4525348 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 2   |    |                    |      L4739  |
          832.3900    |          832.3885+   |        2 |            |      |   9.9587513  -   11.4478412 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 1   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          832.4580    |          832.4575+   |       20 |            |      |   9.9334853  -   11.4224518 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).7d  | 2[1/2]* | 1   |    |                    |      L4739  |
