----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
      Observed      |        Ritz        |     Rel. | Aki  | Acc. |      Ei           Ek      |          Lower level          |          Upper level          |Type|    TP  |    Line  |
     Wavelength     |     Wavelength     |     Int. |(s^-1)|      |     (eV)         (eV)     |-------------------------------|-------------------------------|    |   Ref. |    Ref.  |
      Vac (nm)      |      Vac (nm)      |          |      |      |                           | Conf.            | Term | J   | Conf.            | Term | J   |    |        |          |
         612.910    |         612.908+   |        1 |      |      |  22.827292  -   24.849617 | 5s2.5p3.(2D*).4f | 3G   | 5   | 5s2.5p3.(2D*).6d | 3F*  | 4   |    |        |  L10579  |
         613.5210   |         613.520+   |        0 |      |      |  18.647749  -   20.668056 | 5s2.5p3.(2P*).5d | 3P*  | 2   | 5s2.5p3.(2D*).6p | 3D   | 3   |    |        |   L7270  |
         616.3870   |         616.377+   |      0bl |      |      |  20.061881  -   22.072824 | 5s2.5p3.(2D*).5d | 1D*  | 2   | 5s2.5p3.(2P*).6p | 3P   | 1   |    |        |   L7270  |
         619.642    |         619.642+   |        1 |      |      |  21.108328  -   23.108676 | 5s2.5p3.(4S*).4f | 3F   | 3   | 5s2.5p3.(4S*).6d | 3D*  | 3   |    |        |  L10579  |
         620.381    |         620.369+   |        1 |      |      |  22.611867  -   24.609869 | 5s2.5p3.(2D*).4f | 3D   | 3   | 5s2.5p3.(2D*).6d | 3P*  | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         620.596    |         620.591+   |       10 |      |      |  20.625425  -   22.622712 | 5s2.5p3.(4S*).4f | 5F   | 4   | 5s2.5p3.(4S*).6d | 5D*  | 3   |    |        |  L10579  |
         622.164    |         622.163+   |        5 |      |      |  18.395552  -   20.387793 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(2D*).6p | 1F   | 3   |    |        |  L10579  |
         623.819    |         623.821+   |       13 |      |      |  18.400847  -   20.387793 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(2D*).6p | 1F   | 3   |    |        |  L10579  |
         625.905    |         625.902+   |       14 |      |      |  20.673596  -   22.653938 | 5s2.5p3.(4S*).4f | 5F   | 5   | 5s2.5p3.(4S*).6d | 5D*  | 4   |    |        |  L10579  |
         626.010    |         626.008+   |        7 |      |      |  18.647749  -   20.627754 | 5s2.5p3.(2P*).5d | 3P*  | 2   | 5s2.5p3.(4S*).4f | 5F   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         626.833    |         626.834+   |        1 |      |      |  17.735716  -   19.713113 | 5s2.5p3.(2D*).6s | 1D*  | 2   | 5s2.5p3.(2D*).6p | 3D   | 1   |    |        |  L10579  |
         627.333    |         627.334+   |        2 |      |      |  22.827292  -   24.803113 | 5s2.5p3.(2D*).4f | 3G   | 5   | 5s2.5p3.(2D*).6d | 3G*  | 4   |    |        |  L10579  |
         627.594    |         627.586+   |       1a |      |      |  20.204155  -   22.179182 | 5s2.5p3.(2P*).5d | 1F*  | 3   | 5s2.5p3.(2D*).4f | 3G   | 4   |    |        |  L10579  |
         628.374    |         628.375+   |        2 |      |      |  20.650166  -   22.622712 | 5s2.5p3.(2D*).6p | 3F   | 4   | 5s2.5p3.(4S*).6d | 5D*  | 3   |    |        |  L10579  |
         633.390    |         633.393+   |        6 |      |      |  20.668056  -   22.624976 | 5s2.5p3.(2D*).6p | 3D   | 3   | 5s2.5p3.(4S*).7s | 5S*  | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         634.126    |         634.126+   |        3 |      |      |  20.668056  -   22.622712 | 5s2.5p3.(2D*).6p | 3D   | 3   | 5s2.5p3.(4S*).6d | 5D*  | 3   |    |        |  L10579  |
         636.763    |         636.757+   |        3 |      |      |  20.840008  -   22.786590 | 5s2.5p3.(2D*).6p | 3P   | 1   | 5s2.5p3.(4S*).7s | 3S*  | 1   |    |        |  L10579  |
         637.165    |         637.163+   |       3h |      |      |  16.907413  -   18.852755 | 5s2.5p3.(2P*).5d | 1D*  | 2   | 5s2.5p3.(4S*).6p | 3P   | 2   |    |        |     u16  |
         639.607    |         639.571+   |        1 |      |      |  22.747747  -   24.685765 | 5s2.5p3.(2D*).4f | 1P   | 1   | 5s2.5p3.(2D*).6d | 3S*  | 1   |    |        |  L10579  |
         640.753    |         640.740+   |        1 |      |      |  20.690494  -   22.624976 | 5s2.5p3.(4S*).4f | 5F   | 2   | 5s2.5p3.(4S*).7s | 5S*  | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         640.967    |         640.966+   |        1 |      |      |  19.390221  -   21.324020 | 5s2.5p3.(2P*).5d | 3D*  | 3   | 5s2.5p3.(2D*).6p | 1D   | 2   |    |        |  L10579  |
         645.453    |         645.449+   |        2 |      |      |  22.622712  -   24.543080 | 5s2.5p3.(4S*).6d | 5D*  | 3   | 5s2.5p3.(2P*).4f | 3G   | 3   |    |        |  L10579  |
         645.610    |         645.608+   |        3 |      |      |  20.713584  -   22.633479 | 5s2.5p3.(2D*).6p | 3P   | 2   | 5s2.5p3.(4S*).6d | 5D*  | 1   |    |        |  L10579  |
         646.219    |         646.211+   |        1 |      |      |  22.624976  -   24.543080 | 5s2.5p3.(4S*).7s | 5S*  | 2   | 5s2.5p3.(2P*).4f | 3G   | 3   |    |        |  L10579  |
         648.478    |         648.480+   |        3 |      |      |  20.713584  -   22.624976 | 5s2.5p3.(2D*).6p | 3P   | 2   | 5s2.5p3.(4S*).7s | 5S*  | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         649.333    |         649.344+   |        1 |      |      |  22.622712  -   24.531561 | 5s2.5p3.(4S*).6d | 5D*  | 3   | 5s2.5p3.(4S*).5f | 5F   | 2   |    |        |  L10579  |
         650.108    |         650.109+   |        7 |      |      |  20.726877  -   22.633479 | 5s2.5p3.(4S*).4f | 5F   | 1   | 5s2.5p3.(4S*).6d | 5D*  | 1   |    |        |  L10579  |
         651.362    |         651.354+   |        2 |      |      |  20.726877  -   22.629836 | 5s2.5p3.(4S*).4f | 5F   | 1   | 5s2.5p3.(4S*).6d | 5D*  | 0   |    |        |  L10579  |
         653.017    |         653.028+   |        7 |      |      |  22.633479  -   24.531561 | 5s2.5p3.(4S*).6d | 5D*  | 1   | 5s2.5p3.(4S*).5f | 5F   | 2   |    |        |  L10579  |
         654.147    |         654.144+   |        2 |      |      |  22.514749  -   24.409591 | 5s2.5p3.(2D*).4f | 3F   | 2   | 5s2.5p3.(2D*).6d | 3D*  | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         654.5580   |         654.564+   |       4w |      |      |  22.607016  -   24.500641 | 5s2.5p3.(4S*).6d | 5D*  | 2   | 5s2.5p3.(4S*).5f | 5F   | 1   |    |        |   L7270  |
         655.635    |         655.645+   |       3a |      |      |  22.607016  -   24.497520 | 5s2.5p3.(4S*).6d | 5D*  | 2   | 5s2.5p3.(4S*).5f | 5F   | 3   |    |        |  L10579  |
         655.850    |         655.837+   |    (6)Hw |      |      |  22.987506  -   24.877458 | 5s2.5p3.(2D*).4f | 3F   | 4   | 5s2.5p3.(2D*).6d | 3D*  | 3   |    |        |  L10579  |
         656.1360   |         656.118+   |      1bl |      |      |  22.653938  -   24.543080 | 5s2.5p3.(4S*).6d | 5D*  | 4   | 5s2.5p3.(2P*).4f | 3G   | 3   |    |        |   L7270  |
         658.526    |         658.525+   |        3 |      |      |  22.485377  -   24.367615 | 5s2.5p3.(2D*).4f | 3H   | 5   | 5s2.5p3.(2D*).6d | 1G*  | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         660.830    |         660.832+   |        2 |      |      |  22.624976  -   24.500641 | 5s2.5p3.(4S*).7s | 5S*  | 2   | 5s2.5p3.(4S*).5f | 5F   | 1   |    |        |  L10579  |
         661.128    |         661.134+   |        7 |      |      |  22.622712  -   24.497520 | 5s2.5p3.(4S*).6d | 5D*  | 3   | 5s2.5p3.(4S*).5f | 5F   | 3   |    |        |  L10579  |
         661.933    |         661.934+   |       15 |      |      |  22.624976  -   24.497520 | 5s2.5p3.(4S*).7s | 5S*  | 2   | 5s2.5p3.(4S*).5f | 5F   | 3   |    |        |  L10579  |
         662.288    |         662.287+   |        2 |      |      |  22.814221  -   24.685765 | 5s2.5p3.(2P*).6p | 1D   | 2   | 5s2.5p3.(2D*).6d | 3S*  | 1   |    |        |  L10579  |
         662.546    |         662.549+   |        8 |      |      |  22.629836  -   24.500641 | 5s2.5p3.(4S*).6d | 5D*  | 0   | 5s2.5p3.(4S*).5f | 5F   | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         663.835    |         663.841+   |       3a |      |      |  22.633479  -   24.500641 | 5s2.5p3.(4S*).6d | 5D*  | 1   | 5s2.5p3.(4S*).5f | 5F   | 1   |    |        |  L10579  |
         665.617    |         665.642+   |       15 |      |      |  22.987506  -   24.849617 | 5s2.5p3.(2D*).4f | 3F   | 4   | 5s2.5p3.(2D*).6d | 3F*  | 4   |    |        |  L10579  |
         665.774    |         665.808+   |        2 |      |      |  22.514749  -   24.376398 | 5s2.5p3.(2D*).4f | 3F   | 2   | 5s2.5p3.(2D*).6d | 3F*  | 3   |    |        |  L10579  |
         666.555    |         666.552+   |        2 |      |      |  20.204155  -   22.063723 | 5s2.5p3.(2P*).5d | 1F*  | 3   | 5s2.5p3.(2P*).6p | 3D   | 2   |    |        |  L10579  |
         669.881    |         669.878+   |        2 |      |      |  22.526062  -   24.376398 | 5s2.5p3.(2D*).4f | 3H   | 4   | 5s2.5p3.(2D*).6d | 3F*  | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         671.060    |         671.048+   |        0 |      |      |  23.137219  -   24.984329 | 5s2.5p3.(2D*).4f | 3F   | 3   | 5s2.5p3.(2D*).6d | 3D*  | 2   |    |        |  L10579  |
         672.274    |         672.275+   |        6 |      |      |  21.108328  -   22.952066 | 5s2.5p3.(4S*).4f | 3F   | 3   | 5s2.5p3.(4S*).6d | 3D*  | 2   |    |        |  L10579  |
         673.387    |         673.392+   |       15 |      |      |  22.622712  -   24.463393 | 5s2.5p3.(4S*).6d | 5D*  | 3   | 5s2.5p3.(4S*).5f | 5F   | 4   |    |        |  L10579  |
         675.944    |         675.956+   |       2h |      |      |  22.622712  -   24.456410 | 5s2.5p3.(4S*).6d | 5D*  | 3   | 5s2.5p3.(2P*).4f | 3F   | 2   |    |        |  L10579  |
         676.794    |         676.783+   |        4 |      |      |  21.703727  -   23.535185 | 5s2.5p3.(2P*).5d | 1P*  | 1   | 5s2.5p3.(2D*).4f | 1D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         678.040    |         678.039+   |      22a |      |      |  22.653938  -   24.482003 | 5s2.5p3.(4S*).6d | 5D*  | 4   | 5s2.5p3.(4S*).5f | 5F   | 5   |    |        |  L10579  |
         679.947    |         679.949+   |        4 |      |      |  22.633479  -   24.456410 | 5s2.5p3.(4S*).6d | 5D*  | 1   | 5s2.5p3.(2P*).4f | 3F   | 2   |    |        |  L10579  |
         681.576    |         681.577+   |       0h |      |      |  22.514749  -   24.333325 | 5s2.5p3.(2D*).4f | 3F   | 2   | 5s2.5p3.(2D*).6d | 3G*  | 3   |    |        |  L10579  |
         681.816    |         681.815+   |        5 |      |      |  17.127858  -   18.945798 | 5s2.5p3.(2D*).6s | 3D*  | 1   | 5s2.5p3.(4S*).6p | 3P   | 0   |    |        |     u16  |
         682.681    |         682.692+   |        0 |      |      |  22.987506  -   24.803113 | 5s2.5p3.(2D*).4f | 3F   | 4   | 5s2.5p3.(2D*).6d | 3G*  | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         684.783    |         684.774+   |        4 |      |      |  21.324020  -   23.134106 | 5s2.5p3.(2D*).6p | 1D   | 2   | 5s2.5p3.(4S*).6d | 3D*  | 1   |    |        |  L10579  |
         685.012    |         685.013+   |        1 |      |      |  22.653938  -   24.463393 | 5s2.5p3.(4S*).6d | 5D*  | 4   | 5s2.5p3.(4S*).5f | 5F   | 4   |    |        |  L10579  |
         685.844    |         685.844+   |        0 |      |      |  22.526062  -   24.333325 | 5s2.5p3.(2D*).4f | 3H   | 4   | 5s2.5p3.(2D*).6d | 3G*  | 3   |    |        |  L10579  |
         689.569    |         689.590+   |        0 |      |      |  19.928448  -   21.725894 | 5s2.5p3.(2D*).5d | 3P*  | 0   | 5s2.5p3.(2P*).6p | 3D   | 1   |    |        |  L10579  |
         691.874    |         691.903+   |        0 |      |      |  23.063903  -   24.855339 | 5s2.5p3.(2D*).4f | 1H   | 5   | 5s2.5p3.(2D*).6d | 3G*  | 5   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         694.993    |         694.962+   |   (100)H |      |      |  23.071788  -   24.855339 | 5s2.5p3.(2D*).4f | 3H   | 6   | 5s2.5p3.(2D*).6d | 3G*  | 5   |    |        |  L10579  |
         704.399    |         704.388+   |      20h |      |      |  19.080325  -   20.840008 | 5s2.5p3.(2P*).5d | 3D*  | 2   | 5s2.5p3.(2D*).6p | 3P   | 1   |    |        |     u16  |
         704.935    |         704.926+   |       4h |      |      |  18.400847  -   20.159187 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(2D*).6p | 3F   | 3   |    |        |     u16  |
         712.730    |         712.680+   |   (10)Hw |      |      |  23.063903  -   24.803113 | 5s2.5p3.(2D*).4f | 1H   | 5   | 5s2.5p3.(2D*).6d | 3G*  | 4   |    |        |  L10579  |
         717.494    |         717.491+   |       8h |      |      |  16.907413  -   18.634961 | 5s2.5p3.(2P*).5d | 1D*  | 2   | 5s2.5p3.(4S*).6p | 3P   | 1   |    |        |     u16  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         718.593    |         718.594+   |        8 |      |      |  17.127858  -   18.852755 | 5s2.5p3.(2D*).6s | 3D*  | 1   | 5s2.5p3.(4S*).6p | 3P   | 2   |    |        |     u16  |
         729.899    |         729.894+   |       2h |      |      |  18.014920  -   19.713113 | 5s2.5p3.(2P*).5d | 3F*  | 2   | 5s2.5p3.(2D*).6p | 3D   | 1   |    |        |     u16  |
         731.115    |         731.142+   |   (10)h* |      |      |  22.624976  -   24.320270 | 5s2.5p3.(4S*).7s | 5S*  | 2   | 5s2.5p3.(2P*).4f | 3F   | 3   |    |        |  L10579  |
         731.115    |         731.082+   |   (10)h* |      |      |  23.519983  -   25.215415 | 5s2.5p3.(2D*).4f | 3P   | 1   | 5s2.5p3.(2D*).6d | 1D*  | 2   |    |        |  L10579  |
         735.300    |         735.248+   |    (5)Hw |      |      |  23.529590  -   25.215415 | 5s2.5p3.(2D*).4f | 1F   | 3   | 5s2.5p3.(2D*).6d | 1D*  | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         744.900    |         744.886+   |        4 |      |      |  20.061881  -   21.725894 | 5s2.5p3.(2D*).5d | 1D*  | 2   | 5s2.5p3.(2P*).6p | 3D   | 1   |    |        |     u16  |
         746.082    |         746.090+   |      30H |      |      |  17.191426  -   18.852755 | 5s2.5p3.(2D*).6s | 3D*  | 3   | 5s2.5p3.(4S*).6p | 3P   | 2   |    |        |     u16  |
         765.384    |         765.385+   |       5h |      |      |  19.704573  -   21.324020 | 5s2.5p3.(2P*).6s | 3P*  | 2   | 5s2.5p3.(2D*).6p | 1D   | 2   |    |        |     u16  |
         777.710    |         777.692+   |     (10) |      |      |  21.540286  -   23.134106 | 5s2.5p3.(4S*).4f | 3F   | 2   | 5s2.5p3.(4S*).6d | 3D*  | 1   |    |        |  L10579  |
         779.050    |         779.064+   |      (1) |      |      |  22.952066  -   24.543080 | 5s2.5p3.(4S*).6d | 3D*  | 2   | 5s2.5p3.(2P*).4f | 3G   | 3   |    |        |  L10579  |
