------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |      Rel. |     Aki     | Acc. |         Ei           Ek         |            Lower level            |            Upper level            |Type|    TP  |    Line  |
      Wavelength      |      Wavelength      |      Int. |   (s^-1)    |      |        (eV)         (eV)        |-----------------------------------|-----------------------------------|    |   Ref. |    Ref.  |
       Vac (nm)       |       Vac (nm)       |           |             |      |                                 | Conf.              | Term  | J    | Conf.              | Term  | J    |    |        |          |
          530.56856   |          530.56880   |       15* |             |      |  19.972538226  -   22.30870487  | 3s2.3p4.(3P).4p    | 2S*   | 1/2  | 3s2.3p4.(1S).3d    | 2D    | 3/2  |    |        |  L11520  |
          530.8074    |          530.80709   |         5 |             |      |  21.36689104   -   23.702008951 | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P).5p    | 4S*   | 3/2  |    |        |  L14821  |
          531.19816   |          531.19817   |         5 |             |      |  24.37801682   -   26.7114156   | 3s2.3p4.(3P<0>).4f | 2[3]* | 7/2  | 3s2.3p4.(3P<0>).7g | 2[4]  | 9/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          531.2078    |          531.20779   |         5 |             |      |  24.37801682   -   26.7113733   | 3s2.3p4.(3P<0>).4f | 2[3]* | 7/2  | 3s2.3p4.(3P<0>).7g | 2[4]  | 7/2  |    |        |  L11520  |
          531.4258    |          531.426101  |         2 |             |      |  23.48728630   -   25.81968425  | 3s2.3p4.(3P).5p    | 4P*   | 1/2  | 3s2.3p4.(3P).7s    | 2P    | 3/2  |    |        |  L14821  |
          531.5215    |          531.52227   |       4bl |             |      |  24.37939735   -   26.7113733   | 3s2.3p4.(3P<0>).4f | 2[3]* | 5/2  | 3s2.3p4.(3P<0>).7g | 2[4]  | 7/2  |    |        |  L11520  |
          531.611     |          531.6083    |        0* |             |      |  23.63042494   -   25.962023    | 3s2.3p4.(3P).4d    | 2P    | 3/2  | 3s2.3p4.(3P).7p    | 1*    | 3/2  |    |        |  L14821  |
          531.611     |          531.6106    |        0* |             |      |  23.63042494   -   25.962013    | 3s2.3p4.(3P).4d    | 2P    | 3/2  | 3s2.3p4.(3P).7p    | 1*    | 5/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          532.8758    |          532.874065  |       1bl |             |      |  23.619908872  -   25.94596914  | 3s2.3p4.(3P).5p    | 2P*   | 3/2  | 3s2.3p4.(3P).6d    | 4F    | 3/2  |    |        |  L14821  |
          532.96992   |          532.96991   |        10 |             |      |  24.19224889   -   26.5178909   | 3s2.3p4.(3P<2>).4f | 2[5]* | 11/2 | 3s2.3p4.(3P<2>).7g | 2[6]  | 13/2 |    |        |  L11520  |
          533.0664    |          533.064535  |   3bl,i,G |             |      |  22.77287965   -   25.098108804 | 3s2.3p4.(3P).4d    | 4D    | 7/2  | 3s2.3p4.(3P).6p    | 4D*   | 7/2  |    |        |  L14821  |
          533.1042    |          533.10417   |         6 |             |      |  24.19283498   -   26.5178912   | 3s2.3p4.(3P<2>).4f | 2[5]* | 9/2  | 3s2.3p4.(3P<2>).7g | 2[6]  | 11/2 |    |        |  L11520  |
          533.270     |          533.271548  |         0 |             |      |  22.78797918   -   25.11230570  | 3s2.3p4.(3P).4d    | 4D    | 5/2  | 3s2.3p4.(3P).6p    | 4D*   | 5/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          533.512     |          533.510209  |       0.5 |             |      |  23.103285166  -   25.42657193  | 3s2.3p4.(3P).4d    | 4F    | 3/2  | 3s2.3p4.(3P<2>).5f | 2[2]* | 5/2  |    |        |  L14821  |
          533.5916    |          533.59148   |         1 |             |      |  24.19224889   -   26.5151818   | 3s2.3p4.(3P<2>).4f | 2[5]* | 11/2 | 3s2.3p4.(3P<2>).7g | 2[5]  | 11/2 |    |        |  L14821  |
          533.7250    |          533.72466   |         1 |             |      |  24.19283498   -   26.5151883   | 3s2.3p4.(3P<2>).4f | 2[5]* | 9/2  | 3s2.3p4.(3P<2>).7g | 2[5]  | 9/2  |    |        |  L14821  |
          533.8106    |          533.810080  |         1 |             |      |  23.484470418  -   25.80645208  | 3s2.3p4.(3P).5p    | 4D*   | 7/2  | 3s2.3p4.(3P).6d    | 4F    | 7/2  |    |        |  L14821  |
          533.933     |          533.932891  |         1 |             |      |  23.11937815   -   25.44082574  | 3s2.3p4.(3P).4d    | 4P    | 3/2  | 3s2.3p4.(3P<2>).5f | 2[1]* | 3/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          534.326     |          534.32344   |        0? |             |      |  23.11937815   -   25.43912897  | 3s2.3p4.(3P).4d    | 4P    | 3/2  | 3s2.3p4.(3P<2>).5f | 2[1]* | 1/2  |    |        |  L14821  |
          534.45228   |          534.45231   |         7 |             |      |  23.438088809  -   25.75728027  | 3s2.3p4.(3P).5p    | 4P*   | 3/2  | 3s2.3p4.(3P).6d    | 4D    | 5/2  |    |        |  L11520  |
          534.5609    |          534.55966   |         1 |             |      |  19.30534490   -   21.62407061  | 3s2.3p4.(3P).4p    | 4P*   | 1/2  | 3s2.3p4.(1D).3d    | 2P    | 3/2  |    |        |  L14821  |
          534.82636   |          534.82634   |        13 |             |      |  24.33873405   -   26.6563036   | 3s2.3p4.(3P<1>).4f | 2[3]* | 7/2  | 3s2.3p4.(3P<1>).7g | 2[4]  | 9/2  |    |        |  L11520  |
          534.8604    |          534.860247  |         2 |             |      |  23.619908872  -   25.93733151  | 3s2.3p4.(3P).5p    | 2P*   | 3/2  | 3s2.3p4.(3P).6d    | 4P    | 5/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          534.9717    |          534.970572  |         2 |             |      |  23.620386781  -   25.93733151  | 3s2.3p4.(3P).5p    | 2D*   | 5/2  | 3s2.3p4.(3P).6d    | 4P    | 5/2  |    |        |  L14821  |
          535.1449    |          535.1433    |        4l |             |      |  24.34003126   -   26.656228    | 3s2.3p4.(3P<1>).4f | 2[3]* | 5/2  | 3s2.3p4.(3P<1>).7g | 2[4]  | 7/2  |    |        |  L14821  |
          535.482     |          535.48342   |         1 |             |      |  24.33873405   -   26.6534598   | 3s2.3p4.(3P<1>).4f | 2[3]* | 7/2  | 3s2.3p4.(3P<1>).7g | 2[3]  | 7/2  |    |        |  L14821  |
          535.781     |          535.77757   |        1* |             |      |  23.63042494   -   25.94387988  | 3s2.3p4.(3P).4d    | 2P    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[3]* | 5/2  |    |        |  L14821  |
          535.781     |          535.78369   |        1* |             |      |  24.34003126   -   26.6534598   | 3s2.3p4.(3P<1>).4f | 2[3]* | 5/2  | 3s2.3p4.(3P<1>).7g | 2[3]  | 7/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          535.781     |          535.78495   |        1* |             |      |  24.34003126   -   26.6534543   | 3s2.3p4.(3P<1>).4f | 2[3]* | 5/2  | 3s2.3p4.(3P<1>).7g | 2[3]  | 5/2  |    |        |  L14821  |
          535.83797   |          535.83790   |        14 |             |      |  23.54889313   -   25.86208761  | 3s2.3p4.(3P).4d    | 2P    | 1/2  | 3s2.3p4.(1D<2>).4f | 2[1]* | 1/2  |    |        |  L11520  |
          535.8616    |          535.862916  |         2 |             |      |  23.258113744  -   25.57120023  | 3s2.3p4.(3P).4d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[3]* | 7/2  |    |        |  L14821  |
          535.90657   |          535.90671   |         6 |             |      |  23.67388033   -   25.98677781  | 3s2.3p4.(3P).5p    | 2S*   | 1/2  | 3s2.3p4.(3P).6d    | 2P    | 3/2  |    |        |   L2634  |
          536.4142    |          536.415428  |         1 |             |      |  23.103285166  -   25.41398919  | 3s2.3p4.(3P).4d    | 4F    | 3/2  | 3s2.3p4.(3P<2>).5f | 2[3]* | 5/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          536.5485    |          536.548804  |         1 |             |      |  22.78797918   -   25.098108804 | 3s2.3p4.(3P).4d    | 4D    | 5/2  | 3s2.3p4.(3P).6p    | 4D*   | 7/2  |    |        |  L14821  |
          537.2007    |          537.2005    |         2 |             |      |  24.21181411   -   26.519141    | 3s2.3p4.(3P<2>).4f | 2[1]* | 1/2  | 3s2.3p4.(3P<2>).7g | 2[2]  | 3/2  |    |        |  L14821  |
          537.233     |          537.231557  |         0 |             |      |  23.11937815   -   25.42657193  | 3s2.3p4.(3P).4d    | 4P    | 3/2  | 3s2.3p4.(3P<2>).5f | 2[2]* | 5/2  |    |        |  L14821  |
          537.66347   |          537.66347   |        12 |             |      |  24.21382629   -   26.5191667   | 3s2.3p4.(3P<2>).4f | 2[1]* | 3/2  | 3s2.3p4.(3P<2>).7g | 2[2]  | 5/2  |    |        |  L11520  |
          537.8077    |          537.807900  |         7 |             |      |  23.570177223  -   25.87489852  | 3s2.3p4.(3P).5p    | 4D*   | 3/2  | 3s2.3p4.(3P).6d    | 4P    | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          537.894     |          537.891246  |         0 |             |      |  23.11937815   -   25.42374234  | 3s2.3p4.(3P).4d    | 4P    | 3/2  | 3s2.3p4.(3P<2>).5f | 2[2]* | 3/2  |    |        |  L14821  |
          537.91666   |          537.91663   |         2 |             |      |  23.682522355  -   25.98677781  | 3s2.3p4.(3P).5p    | 2D*   | 3/2  | 3s2.3p4.(3P).6d    | 2P    | 3/2  |    |        |   L2634  |
          538.2330    |          538.23376   |         2 |             |      |  23.48728630   -   25.79018407  | 3s2.3p4.(3P).5p    | 4P*   | 1/2  | 3s2.3p4.(3P).6d    | 4D    | 3/2  |    |        |  L14821  |
          538.43742   |          538.43763   |         8 |             |      |  23.570177223  -   25.87220304  | 3s2.3p4.(3P).5p    | 4D*   | 3/2  | 3s2.3p4.(3P).6d    | 4F    | 5/2  |    |        |  L11520  |
          538.6519    |          538.652450  |         2 |             |      |  23.258113744  -   25.55922152  | 3s2.3p4.(3P).4d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[4]* | 7/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          539.122     |          539.123098  |         0 |             |      |  19.96749907   -   22.26659804  | 3s2.3p4.(3P).4p    | 4S*   | 3/2  | 3s2.3p4.(1S).3d    | 2D    | 5/2  |    |        |  L14821  |
          539.36015   |          539.360014  |         8 |             |      |  23.64788005   -   25.94596914  | 3s2.3p4.(3P).5p    | 4D*   | 1/2  | 3s2.3p4.(3P).6d    | 4F    | 3/2  |    |        |  L11520  |
          539.481     |          539.485167  |         1 |             |      |  23.258113744  -   25.55566971  | 3s2.3p4.(3P).4d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[2]* | 5/2  |    |        |  L14821  |
          539.75164   |          539.751766  |        35 |             |      |  23.484470418  -   25.78089157  | 3s2.3p4.(3P).5p    | 4D*   | 7/2  | 3s2.3p4.(3P).6d    | 4F    | 9/2  |    |        |  L11520  |
          540.062     |          540.064103  |         1 |             |      |  23.404027598  -   25.69912067  | 3s2.3p4.(3P).5p    | 4P*   | 5/2  | 3s2.3p4.(3P).7s    | 4P    | 3/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          540.2170    |          540.217101  |         1 |             |      |  22.802509716  -   25.09695279  | 3s2.3p4.(3P).5s    | 2P    | 1/2  | 3s2.3p4.(3P).6p    | 4P*   | 1/2  |    |        |  L14821  |
          540.26051   |          540.260594  |        15 |             |      |  23.620386781  -   25.91464514  | 3s2.3p4.(3P).5p    | 2D*   | 5/2  | 3s2.3p4.(3P).6d    | 2F    | 7/2  |    |        |  L11520  |
          540.73448   |          540.734497  |        24 |             |      |  23.514204395  -   25.80645208  | 3s2.3p4.(3P).5p    | 4D*   | 5/2  | 3s2.3p4.(3P).6d    | 4F    | 7/2  |    |        |  L11520  |
          540.9401    |          540.941250  |         1 |             |      |  22.81135843   -   25.102730005 | 3s2.3p4.(3P).4d    | 4D    | 3/2  | 3s2.3p4.(3P).6p    | 4D*   | 3/2  |    |        |  L14821  |
          541.1646    |          541.165623  |         3 |             |      |  22.77287965   -   25.063301207 | 3s2.3p4.(3P).4d    | 4D    | 7/2  | 3s2.3p4.(3P).6p    | 4P*   | 5/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          541.24465   |          541.24471   |         6 |             |      |  23.67388033   -   25.96396722  | 3s2.3p4.(3P).5p    | 2S*   | 1/2  | 3s2.3p4.(3P).6d    | 2D    | 3/2  |    |        |   L2634  |
          541.6710    |          541.672534  |         1 |             |      |  22.78797918   -   25.076257320 | 3s2.3p4.(3P).4d    | 4D    | 5/2  | 3s2.3p4.(3P).6p    | 4P*   | 3/2  |    |        |  L14821  |
          542.503     |          542.50452   |         0 |             |      |  23.702008951  -   25.98677781  | 3s2.3p4.(3P).5p    | 4S*   | 3/2  | 3s2.3p4.(3P).6d    | 2P    | 3/2  |    |        |  L14821  |
          543.294     |          543.29494   |         1 |             |      |  23.682522355  -   25.96396722  | 3s2.3p4.(3P).5p    | 2D*   | 3/2  | 3s2.3p4.(3P).6d    | 2D    | 3/2  |    |        |  L14821  |
          543.9676    |          543.967273  |         3 |             |      |  21.351799846  -   23.63042494  | 3s2.3p4.(1D).4p    | 2P*   | 3/2  | 3s2.3p4.(3P).4d    | 2P    | 3/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          544.0524    |          544.05443   |         1 |             |      |  23.570177223  -   25.84843727  | 3s2.3p4.(3P).5p    | 4D*   | 3/2  | 3s2.3p4.(3P).6d    | 4P    | 1/2  |    |        |  L14821  |
          544.0932    |          544.094953  |         2 |             |      |  22.82463962   -   25.102730005 | 3s2.3p4.(1D).3d    | 2S    | 1/2  | 3s2.3p4.(3P).6p    | 4D*   | 3/2  |    |        |  L14821  |
          544.36893   |          544.369090  |         7 |             |      |  23.682522355  -   25.95946554  | 3s2.3p4.(3P).5p    | 2D*   | 3/2  | 3s2.3p4.(3P).6d    | 2F    | 5/2  |    |        |  L11520  |
